GMStdLeftStick,Left Stick,왼쪽 스틱,,DnD™,,,,,,,,
GMStdRightStick,Right Stick,오른쪽 스틱,,DnD™,,,,,,,,
GMStdSelect,Select,선택,,DnD™,,,,,,,,
GMStdGravity,Gravity,중력,,DnD™,,,,,,,,
GMStdSize,Size,크기,,DnD™,,,,,,,,
GMStdXAndY,X And Y,X와 Y,,DnD™,,,,,,,,
GMStdXOnly,X Only,X 만,,DnD™,,,,,,,,
GMStdYOnly,Y Only,Y 만,,DnD™,,,,,,,,
GMStdRectangle,Rectangle,사각형,,DnD™,,,,,,,,
GMStdLine,Line,선,,DnD™,,,,,,,,
GMStdLeftStickHor,Left Stick (Horizontal),가로 왼쪽 스틱,,DnD™,,,,,,,,
GMStdLeftStickVer,Left Stick (Vertical),세로 왼쪽 스틱,,DnD™,,,,,,,,
GMStdRightStickHor,Right Stick (Horizontal),가로 오른쪽 스틱,,DnD™,,,,,,,,
GMStdRightStickVer,Right Stick (Vertical),세로 오른쪽 스틱,,DnD™,,,,,,,,
GMStdDecimal,Decimal,십진수,,DnD™,,,,,,,,
GMStdInteger,Integer,정수,,DnD™,,,,,,,,
GMStdRound,Round,반올림,,DnD™,,,,,,,,
GMStdCeil,Ceil,올림,,DnD™,,,,,,,,
GMStdFloor,Floor,내림,,DnD™,,,,,,,,
GMStdStop,Stop,멈추기,,DnD™,,,,,,,,
GMStdLinear,Linear,선형,,DnD™,,,,,,,,
GMStdGaussian,Gaussian,가우시안,,DnD™,,,,,,,,
GMStdInverseGaussian,Inverse Gaussian,역 가우시안,,DnD™,,,,,,,,
GMStdRestart,Restart,다시 시작하기,,DnD™,,,,,,,,
GMStdReverse,Reverse,반대로 가기,,DnD™,,,,,,,,
GMStdDiamond,Diamond,마름모,,DnD™,,,,,,,,
GMStdMixed,Mixed,섞임,,DnD™,,,,,,,,
GMStdChanging,Changing,바꾸는 중,,DnD™,,,,,,,,
GMStdFileMode,Mode,방식,,DnD™,,,,,,,,
GMStdFileMode_Read,Read,읽기,,DnD™,,,,,,,,
GMStdFileMode_Write,Write,쓰기,,DnD™,,,,,,,,
GMStdFileType,Type,종류,,DnD™,,,,,,,,
GMStdFileType_Bin,Binary,바이너리 파일,,DnD™,,,,,,,,
GMStdFileType_Text,Text,텍스트 파일,,DnD™,,,,,,,,
GMStdCopyTo,Copy To,복사 대상 ,,DnD™,,,,,,,,
GMStdNewFilename,New Name,이름,,DnD™,,,,,,,,
GMStdFile,File,파일 이름,,DnD™,,,,,,,,
GMStdBuffer,Buffer,버퍼,,DnD™,,,,,,,,
GMStdSeek,Seek,쓰기 위치 쫓기,,DnD™,,,,,,,,
GMStdRelative,Relative,상대적,,DnD argument label,,,,,,,,
GMStdAbsolute,Absolute,절대적,,DnD argument label,,,,,,,,
GMStdOffset,Offset,오프셋,,DnD™,,,,,,,,
GMStdVar_mirror,Mirror,좌우 반전 (X),,Mirror DnD™,,,,,,,,
GMStdVar_flip,Flip,상하 반전 (Y),,Flip DnD™,,,,,,,,
GMStdVar_bboxleft,Bounding Box Left,좌측 충돌 경계,,DnD label,,,,,,,,
GMStdVar_bboxtop,Bounding Box Top,상단 충돌 경계,,DnD label,,,,,,,,
GMStdVar_bboxright,Bounding Box Right,우측 충돌 경계,,DnD label,,,,,,,,
GMStdVar_bboxbottom,Bounding Box Bottom,하단 충돌 경계,,DnD label,,,,,,,,
GMStdVar_insequence,In Sequence,시퀀스 내부,,Dnd label,,,,,,,,
GMStdVar_xoffset,Sprite Origin X,스프라이트 중심 X,,DnD label,,,,,,,,
GMStdVar_yoffset,Sprite Origin Y,스프라이트 중심 Y,,DnD label,,,,,,,,
GMStdVar_rotate,Rotate,회전 각도,,Rotate DnD™,,,,,,,,
GMStdVar_xstart,Initial X Coordinate,초기 X 좌표,,DnD™,,,,,,,,
GMStdVar_ystart,Initial Y Coordinate,초기 Y 좌표,,DnD™,,,,,,,,
GMStdVar_xprevious,Previous X Coordinate,이전 X 좌표,,DnD™,,,,,,,,
GMStdVar_yprevious,Previous Y Coordinate,이전 Y 좌표,,DnD™,,,,,,,,
GMStdVar_x,X Coordinate,X 좌표,,DnD™,,,,,,,,
GMStdVar_y,Y Coordinate,Y 좌표,,DnD™,,,,,,,,
GMStdVar_width,Width,너비,,DnD™,,,,,,,,
GMStdVar_height,Height,높이,,DnD™,,,,,,,,
GMStdVar_rows,Rows,행,,DnD™,,,,,,,,
GMStdVar_columns,Columns,열,,DnD™,,,,,,,,
GMStdVar_tilewidth,Tile Width,타일 너비,,DnD™,,,,,,,,
GMStdVar_tileheight,Tile Height,타일 높이,,DnD™,,,,,,,,
GMStdVar_tileset,Tile Set Resource,타일 세트의 자원,,DnD™,,,,,,,,
GMStdVar_frame,Current Frame,현재 프레임,,DnD™,,,,,,,,
GMStdVar_tilemask,Mask,마스크,,DnD™,,,,,,,,
GMStdVar_tileglobalmask,Global Mask,전역 마스크,,DnD™,,,,,,,,
GMStdVar_hspeed,Horizontal Speed,수평 속도,,DnD™,,,,,,,,
GMStdVar_vspeed,Vertical Speed,수직 속도,,DnD™,,,,,,,,
GMStdVar_direction,Direction,방향,,DnD™,,,,,,,,
GMStdVar_speed,Speed,속력,,DnD™,,,,,,,,
GMStdVar_friction,Friction,마찰력,,DnD™,,,,,,,,
GMStdVar_gravity,Gravity,중력,,DnD™,,,,,,,,
GMStdVar_gravity_direction,Gravity Direction,중력 방향,,DnD™,,,,,,,,
GMStdVar_visible,Visible,보이기,,DnD™,,,,,,,,
GMStdVar_sprite_index,Sprite,스프라이트,,DnD™,,,,,,,,
GMStdVar_image_index,Image Index,그림 번호,,DnD™,,,,,,,,
GMStdVar_layer,Layer,레이어,,DnD™,,,,,,,,
GMStdVar_persistent,Persistent,지속,,DnD™,,,,,,,,
GMStdVar_mask_index,Mask,마스크,,DnD™,,,,,,,,
GMStdVar_score,Score,점수,,DnD™,,,,,,,,
GMStdVar_lives,Lives,목숨,,DnD™,,,,,,,,
GMStdVar_health,Health,체력,,DnD™,,,,,,,,
GMStdVar_depth,Depth,깊이,,DnD™,,,,,,,,
GMStdVar_image_xscale,Horizontal Scale,가로 비율,,DnD™,,,,,,,,
GMStdVar_image_yscale,Vertical Scale,세로 비율,,DnD™,,,,,,,,
GMStdVar_image_angle,Image Rotation,그림 회전 각도,,DnD™,,,,,,,,
GMStdVar_image_alpha,Image Alpha,그림 투명도,,DnD™,,,,,,,,
GMStdVar_image_blend,Image Blend Colour,그림 혼합 색상,,DnD™,,,,,,,,
GMStdVar_xport,Viewport X Coordinate,뷰 포트의 X 좌표,,DnD label,,,,,,,,
GMStdVar_yport,Viewport Y Coordinate,뷰 포트의 Y 좌표,,DnD label,,,,,,,,
GMStdVar_wport,Viewport Width,뷰 포트 너비,,DnD label,,,,,,,,
GMStdVar_hport,Viewport Height,뷰 포트 높이,,DnD label,,,,,,,,
GMStdVar_surfaceid,Viewport Surface ID,뷰 포트의 서피스 ID,,DnD label,,,,,,,,
GMStdCatBuffers,Buffers,버퍼,,DnD™,,,,,,,,
GMStdEvent,Event,이벤트,,DnD™,,,,,,,,
GMStdPerStep,Per Step,스텝 마다 ,,DnD™,,,,,,,,
GMStdOnDeath,On Death,파괴 시에,,DnD™,,,,,,,,
GMStdCallUserEvent_Name,Call User Event,사용자 이벤트 호출하기,,DnD™ action name,,,,,,,,
GMStdCallUserEvent_Desc,Call a user event on an instance.,한 개체의 사용자 이벤트를 호출합니다.,,DnD™ action description,,,,,,,,
GMStdInstExists_Name,If Instance Exists,만약 개체가 존재한다면,,DnD™ action name,,,,,,,,
GMStdInstExists_Desc,Checks if an instance exists.,개체가 존재하는지 확인합니다.,,DnD™ action description,,,,,,,,
GMStdIfFileExists_Name,If File Exists,만약 파일이 존재한다면,,DnD™ action name,,,,,,,,
GMStdIfFileExists_Desc,Checks if a file exists.,파일이 존재하는지 확인합니다.,,DnD™ action description,,,,,,,,
GMStdFileCopy_Name,Copy File,파일 복사하기,,DnD™ action name,,,,,,,,
GMStdFileCopy_Desc,Copy a file to a new location.,새 위치에 파일을 복사합니다.,,DnD™ action description,,,,,,,,
GMStdFileDelete_Name,Delete File,파일 지우기,,DnD™ action name,,,,,,,,
GMStdFileDelete_Desc,Delete a file.,파일을 삭제합니다.,,DnD™ action description,,,,,,,,
GMStdFileRename_Name,Rename File,파일 이름 바꾸기,,DnD™ action name,,,,,,,,
GMStdFileRename_Desc,Rename a file.,파일의 이름을 바꿉니다.,,DnD™ action description,,,,,,,,
GMStdBufferCreate_Name,Create Buffer,버퍼 만들기,,DnD™ action name,,,,,,,,
GMStdBufferCreate_Desc,Create a buffer.,버퍼를 생성합니다.,,DnD™ action description,,,,,,,,
GMStdBufferCopy_Name,Copy Buffer,버퍼 복사하기,,DnD™ action name,,,,,,,,
GMStdBufferCopy_Desc,Copy a buffer.,버퍼를 복사합니다.,,DnD™ action description,,,,,,,,
GMStdBufferDelete_Name,Delete Buffer,버퍼 지우기,,DnD™ action name,,,,,,,,
GMStdBufferDelete_Desc,Delete a buffer.,버퍼를 삭제합니다.,,DnD™ action description,,,,,,,,
GMStdBufferGetSize_Name,Get Buffer Size,버퍼의 크기 얻기,,DnD™ action name,,,,,,,,
GMStdBufferGetSize_Desc,Get the size of a buffer.,버퍼의 크기를 가져옵니다.,,DnD™ action description,,,,,,,,
GMStdBufferSeek_Name,Seek Buffer,버퍼 쓰기 위치 얻기,,DnD™ action name,,,,,,,,
GMStdBufferSeek_Desc,Seek to a position in a buffer.,버퍼의 마지막 쓰기 위치를 가져옵니다.,,DnD™ action description,,,,,,,,
GMStdBufferGetPosition_Name,Get Buffer Position,버퍼 위치 얻기,,DnD™ action name,,,,,,,,
GMStdBufferGetPosition_Desc,Get current position in a buffer.,버퍼에 현재 쓰일 위치를 가져옵니다.,,DnD™ action description,,,,,,,,
GMStdBufferLoad_Name,Load Buffer,버퍼 불러오기,,DnD™ action name,,,,,,,,
GMStdBufferLoad_Desc,Load a file into a buffer.,파일에서 버퍼를 가져옵니다.,,DnD™ action description,,,,,,,,
GMStdBufferSave_Name,Save Buffer,버퍼 저장하기,,DnD™ action name,,,,,,,,
GMStdBufferSave_Desc,Save a buffer to a file.,파일에 버퍼를 저장합니다.,,DnD™ action description,,,,,,,,
GMStdBufferRead_Name,Read Buffer,버퍼를 읽기,,DnD™ action name,,,,,,,,
GMStdBufferRead_Desc,Read from a buffer.,버퍼에서 정보를 읽습니다.,,DnD™ action description,,,,,,,,
GMStdBufferWrite_Name,Write Buffer,버퍼에 쓰기,,DnD™ action name,,,,,,,,
GMStdBufferWrite_Desc,Write to a buffer.,버퍼에 정보를 씁니다.,,DnD™ action description,,,,,,,,
GMStdPartTypeSize_Name,Set Particle Size,입자 크기 설정,,DnD™ action name,,,,,,,,
GMStdPartTypeSize_Desc,Set the size of a particle type.,입자 유형의 크기를 정합니다.,,DnD™ action description,,,,,,,,
GMStdPartTypeShape_Name,Set Particle Shape,입자 모양 설정,,DnD™ action name,,,,,,,,
GMStdPartTypeShape_Desc,Set the shape of a particle type.,입자 유형의 모양을 정합니다.,,DnD™ action description,,,,,,,,
GMStdPartTypeAlpha_Name,Set Particle Alpha,입자 투명도 설정,,DnD™ action name,,,,,,,,
GMStdPartTypeAlpha_Desc,Set the alpha channel of a particle type.,입자 유형의 투명도를 정합니다.,,DnD™ action description,,,,,,,,
GMStdPartTypeSprite_Name,Set Particle Sprite,입자 스프라이트 설정,,DnD™ action name,,,,,,,,
GMStdPartTypeSprite_Desc,Set the sprite of a particle type.,입자 유형의 스프라이트를 정합니다.,,DnD™ action description,,,,,,,,
GMStdPartTypeSpeed_Name,Set Particle Speed,입자 속도 설정,,DnD™ action name,,,,,,,,
GMStdPartTypeSpeed_Desc,Set the speed of a particle type.,입자 유형의 속도를 정합니다.,,DnD™ action description,,,,,,,,
GMStdPartTypeDirection_Name,Set Particle Direction,입자 방향 설정,,DnD™ action name,,,,,,,,
GMStdPartTypeDirection_Desc,Set the direction of a particle type.,입자 유형의 각도를 정합니다.,,DnD™ action description,,,,,,,,
GMStdPartEmitRegion_Name,Set Emitter Region,입자 영역 설정,,DnD™ action name,,,,,,,,
GMStdPartEmitRegion_Desc,Set the region of an emitter.,방출기의 생성 영역을 정합니다.,,DnD™ action description,,,,,,,,
GMStdBufferEOS_Name,If End Of Buffer,만약 버퍼의 쓰기 위치가 끝에 도달한다면 ,,DnD™ action name,,,,,,,,
GMStdBufferEOS_Desc,Checks if the end of a buffer has been reached.,버퍼의 현재 쓰기 위치가 파일의 끝에 도달했는지 확인합니다.,,DnD™ action description,,,,,,,,
GMStdBufferExists_Name,If Buffer Exists,만약 버퍼가 존재한다면,,DnD™ action name,,,,,,,,
GMStdBufferExists_Desc,Checks if a buffer exists.,버퍼가 존재하는지 확인합니다.,,DnD™ action description,,,,,,,,
GMStdDefault_Name,Default,기본,,DnD™ action name,,,,,,,,
GMStdDefault_Desc,A default switch case for when no other case is matched.,switch 문에서 입력이 다른 case 문과 전부 같지 않을 때의 기본 선택지입니다.,,DnD™ action description,,,,,,,,
GMStdLoop_Name,Loop,반복,,DnD™ action name,,,,,,,,
GMStdLoop_Desc,A generic loop that continues until a Break action is hit.,break 문이 나오기 전까지 계속 반복합니다.,,DnD™ action description,,,,,,,,
GMStdGetInstanceVar_Name,Get Instance Variable,개체의 지역 변수 얻기,,DnD™ action name,,,,,,,,
GMStdGetInstanceVar_Desc,Get the value of an instance variable.,한 개체의 지역 변수를 가져옵니다.,,DnD™ action description,,,,,,,,
GMStdSetInstanceVar_Name,Set Instance Variable,개체의 지역 변수 설정하기,,DnD™ action name,,,,,,,,
GMStdSetInstanceVar_Desc,Set the value of an instance variable.,한 개체의 지역 변수를 정합니다.,,DnD™ action description,,,,,,,,
GMStdPathGetSpeed_Name,Get Path Follow Speed,경로 추적 속도 얻기,,DnD™ action name,,,,,,,,
GMStdPathGetSpeed_Desc,Get the speed of the instance following a path.,경로를 추적하는 개체의 속도를 얻습니다.,,DnD™ action description,,,,,,,,
GMStdPathGetPosition_Name,Get Position Along Path,경로를 따라 위치 얻기,,DnD™ action name,,,,,,,,
GMStdPathGetPosition_Desc,Get the position of the instance along the path it is following.,개체를 따라가는 경로를 따라 위치를 얻습니다.,,DnD™ action description,,,,,,,,
GMStdConstructor,Constructor,생성자,,dnd function label for constructor,,,,,,,,
GMStdStatic,Static,정적,,dnd function label for static,,,,,,,,
GMStdDeclFunction_Desc,Declare a new function,새 함수를 선언합니다.,,dnd declare a new function,,,,,,,,
GMStdDeclFunction_Name,Declare A New Function,새 함수 만들기,,dnd declare a new function,,,,,,,,
GMStdDeclFunction_Story,Declare a new function ${funcName},이름 ${funcName}의 함수를 선언합니다.,,dnd declare a new function,,,,,,,,
DnDManager_UnknownAction,Unknown Action,알 수 없는 동작,,DnD™ Manager action name returned for action that doesnt exist,,,,,,,,
DnDEditor_EmptyChain,Empty,비어 있음,,DnD empty chain notice,,,,,,,,
SplineEditor_InvalidConvex,Shape is not convex!,볼록한 모양이 아니에요.,,Spline editor non convex shape,,,,,,,,
Validation_Error,Validation Error,유효성 검사 오류,,title used for validation error windows,,,,,,,,
ProgressBar_Load,Loading...,불러오는 중...,,the progress bar caption while loading,,,,,,,,
ProgressBar_Extract,Extracting...,압축 풀기 중...,,the progress bar caption while extracting,,,,,,,,
ProgressBar_Import,Importing...,가져오는 중...,,the progress bar caption while importing,,,,,,,,
ProgressBar_Install,Installing...,설치 중...,,the progress bar caption while installing,,,,,,,,
ProgressBar_Save,Saving...,저장 중...,,the progress bar caption while saving,,,,,,,,
ProgressBar_Export,Exporting...,추출 중...,,the progress bar caption while exporting,,,,,,,,
ProgressBar_Process,Processing...,처리 중...,,the progress bar caption while processing,,,,,,,,
ProgressBar_BuildProgress,Building... {0},빌드 중... {0},,The progress bar caption while compiling,,,,,,,,
ProgressBar_SpritePreview,Sprite Preview...,스프라이트 미리보기...,,The progress bar caption while generating sprite preview,,,,,,,,
ProgressBar_Archiving,Archiving...,압축 중...,,Compressing to a .zip/.yyz/etc...,,,,,,,,
ProgressBar_ConvertingGMX,Converting GMX...,GMX 변환 중...,,converting gmx progress caption,,,,,,,,
TileSetEditor_SpriteNoExport,Disable Source Sprite Export,원본 스프라이트 내보내기 비활성화하기,,checkbox caption to disable the export on the source sprite,,,,,,,,
TileSetEditor_AutoTileLibrary_Tooltip,Edit Autotiling,자동 타일 편집,,autotile tooltip,,,,,,,,
TileSetEditor_AnimationsLibrary_Tooltip,Edit Tile Animation,타일 애니메이션 편집,,animation library tooltip,,,,,,,,
FileFilters_AllSupported,All Supported File Types,지원되는 모든 파일 형식,,file filter info,,,,,,,,
FileFilters_ImageFiles,Image Files,그림 파일,,Sprite resource file filter,,,,,,,,
Sprite_FileFilters_SwfFiles,Shockwave Flash Object,Shockwave Flash 객체,,Sprite resource file filter,,,,,,,,
SpriteEditor_NoExport,Export Sprite Disabled,스프라이트 내보내기는 사용하실 수 없어요.,,The caption alongside the checkbox to show if a sprite will be exported,,,,,,,,
SpriteEditor_ToolTip_WillExport,Sprite will export,스프라이트가 추출됩니다.,,THe tooltip when the sprite will be exported,,,,,,,,
SpriteEditor_ToolTip_NoExport,Sprite export disabled by tile set(s): {0},타일 세트 {0}에 의해 내보내기가 비활성화되었습니다:,,The tooltip when the sprite will not be exported,,,,,,,,
RoomEditor_SelectFromAnyLayer,Select From Any Layer ,레이어 상관없이 선택합니다. (P),,tool tip for the select from any layer button,,,,,,,,
RoomEditor_InstanceLayerStatus,LMB + ALT to paint with selected object resources,LMB + ALT로 선택한 객체 자원으로 그릴 수 있어요.,,status bar information for painting in an instance layer,,,,,,,,
RoomEditor_AssetLayerStatus,LMB + ALT to paint with selected sprite resources,LMB + ALT로 선택한 스프라이트 자원으로 그릴 수 있어요.,,status bar information for painting in an asset layer,,,,,,,,
RoomEditor_InstanceLayerStatus_Laptop,LMB + Right ALT to paint with selected object resources,LMB + 오른쪽 ALT로 선택한 객체 자원으로 그릴 수 있어요.,,status bar information for painting in an instance layer when laptop compatibility is enabled,,,,,,,,
RoomEditor_AssetLayerStatus_Laptop,LMB + Right ALT to paint with selected sprite resources,LMB + 오른쪽 ALT로 선택한 스프라이트 자원으로 그릴 수 있어요.,,status bar information for painting in an asset layer when laptop compatibility is enabled,,,,,,,,
SPINE_ATLAS_NOT_FOUND,Spine: unable to find .atlas file for {0},Spine: {0} 용 .atlas 파일을 찾을 수 없어요.,,spine atlas not found message,,,,,,,,
SPINE_TEXTURE_NOT_FOUND,Spine: unable to find texture file: {0},Spine: {0} 텍스처를 찾을 수 없어요.,,spine texture not found message,,,,,,,,
SPINE_JSON_NOT_FOUND,Spine: json file not found: {0},Spine: {0} json 파일을 찾을 수 없어요.,,spine json not found message,,,,,,,,
